Student ID,First Name,Last Name,Email,Gender,Major,University
2295072,Pamella,Nore,pamella.nore@gmail.com,Female,Social work,"Ohio State University, Columbus"
26283593,Asia,Brunell,asia.brunell@gmail.com,Male,General medical and health services,George Mason University
89196192,Jackie,Rad,jackie.rad@gmail.com,Female,Statistics and decision science,"University of California, Merced"
42089134,Daryl,Edmund,daryl.edmund@gmail.com,Male,Advertising and public relations,Western Michigan University
16688747,Diena,Dichy,diena.dichy@gmail.com,Male,Liberal arts,Ashland University
57679194,Luci,Salchunas,luci.salchunas@gmail.com,Male,General engineering,University of Iowa
39035905,Jacquetta,Dituri,jacquetta.dituri@gmail.com,Female,Molecular biology,University of Rhode Island
67017491,Wanda,Cassius,wanda.cassius@gmail.com,Female,Mechanical engineering related technologies,"University of North Carolina, Charlotte"
74094305,Zsa Zsa,Shuler,zsazsa.shuler@gmail.com,Male,International business,Worcester Polytechnic Institute
10868892,Ezmeralda,Ledah,ezmeralda.ledah@gmail.com,Male,Operations logistics and e-commerce,University of San Francisco
72512329,Fanny,Bonucci,fanny.bonucci@gmail.com,Male,Elementary education,"University of Texas, Dallas"
92679777,Jsandye,Ogren,jsandye.ogren@gmail.com,Female,Art and music education,Georgia Institute of Technology
17595252,Ketti,Bonucci,ketti.bonucci@gmail.com,Male,Linguistics and comparative language and literature,Temple University
28025965,Dorothy,Phyllis,dorothy.phyllis@gmail.com,Male,Computer engineering,Yale University
49222116,Zaria,Bobbee,zaria.bobbee@gmail.com,Male,Physiology,University of Pittsburgh
7587242,Nonnah,McClimans,nonnah.mcclimans@gmail.com,Female,Communication disorders sciences and services,Southern Methodist University
53007017,Evita,Zrike,evita.zrike@gmail.com,Male,Mathematics and computer science,Case Western Reserve University
64594894,Maud,Bearnard,maud.bearnard@gmail.com,gender,Physical fitness parks recreation and leisure,"Texas A&M University, College Station"
43335363,Roz,Jehu,roz.jehu@gmail.com,Female,Nutrition sciences,Kent State University
79952455,Alejandra,Stevy,alejandra.stevy@gmail.com,Male,Metallurgical engineering,Washington University in St. Louis
12895284,Vinita,Taam,vinita.taam@gmail.com,Female,Architectural engineering,Lesley University
82173111,Daryl,Caitlin,daryl.caitlin@gmail.com,Female,Counseling psychology,University of Oklahoma
81212630,Tobe,Waldron,tobe.waldron@gmail.com,Female,Zoology,Illinois State University
32402516,Oona,Weide,oona.weide@gmail.com,Female,Mathematics,Saint Louis University
98339581,Kirstin,Ahab,kirstin.ahab@gmail.com,Female,Advertising and public relations,Biola University
94244819,Florencia,Docilla,florencia.docilla@gmail.com,Female,Chemistry,George Mason University
63400748,Karly,Lemuela,karly.lemuela@gmail.com,Male,Visual and performing arts,"University at Buffalo, SUNY"
45851432,Marjie,Myrilla,marjie.myrilla@gmail.com,Male,General engineering,New Mexico State University
84932572,Sandie,Yusuk,sandie.yusuk@gmail.com,Female,Educational administration and supervision,"University of Wisconsin, Madison"
15352241,Jemie,Dichy,jemie.dichy@gmail.com,Male,Studio arts,"Miami University, Oxford"
48749091,Neila,Kenney,neila.kenney@gmail.com,Male,Miscellaneous engineering technologies,Edgewood College
78303469,Chickie,Holbrook,chickie.holbrook@gmail.com,Female,Agriculture production and management,"University of Nebraska, Lincoln"
92633183,Vivia,Bibi,vivia.bibi@gmail.com,Male,Computer programming and data processing,Worcester Polytechnic Institute
58089119,Kara-Lynn,Cassius,kara-lynn.cassius@gmail.com,Male,Mathematics and computer science,University of Connecticut
70425474,Teriann,Chinua,teriann.chinua@gmail.com,Male,Studio arts,New Mexico State University
42940950,Helena,Greyson,helena.greyson@gmail.com,Female,Mechanical engineering,St. John's University
78396589,Vita,Rozanna,vita.rozanna@gmail.com,Male,Treatment therapy professions,Utah State University
5881738,Lorie,Morrill,lorie.morrill@gmail.com,Male,Botany,Montclair State University
74710121,Calla,Robertson,calla.robertson@gmail.com,Female,Miscellaneous social sciences,Worcester Polytechnic Institute
6975036,Anestassia,Merat,anestassia.merat@gmail.com,Female,Statistics and decision science,New York University
98481134,Lauryn,Dreda,lauryn.dreda@gmail.com,Female,General business,Robert Morris University
14308902,Maud,Smitt,maud.smitt@gmail.com,Female,Actuarial science,Northwestern University
27705758,Shell,Fax,shell.fax@gmail.com,Male,Management information systems and statistics,Pepperdine University
8229887,Wendi,Chauncey,wendi.chauncey@gmail.com,Male,Art and music education,Shenandoah University
84113229,Jacquetta,Maisey,jacquetta.maisey@gmail.com,Male,Social science or history teacher education,Azusa Pacific University
84465366,Mureil,Thema,mureil.thema@gmail.com,Male,Physical sciences,Johns Hopkins University
27890674,Tami,Aida,tami.aida@gmail.com,Male,Clinical psychology,Boston College
17376511,Melisent,Kirbee,melisent.kirbee@gmail.com,Male,Botany,Colorado State University
71519085,Rhea,Rooney,rhea.rooney@gmail.com,Male,Operations logistics and e-commerce,The Catholic University of America
13226571,Orsola,Marlie,orsola.marlie@gmail.com,Male,"Electrical, mechanical, and precision technologies and production",University of La Verne
97456755,Brana,Tayib,brana.tayib@gmail.com,Male,Miscellaneous psychology,Dartmouth College
96757422,Zondra,Dash,zondra.dash@gmail.com,Female,Civil engineering,Lesley University
47397846,Dede,Valerio,dede.valerio@gmail.com,Female,Biology,Kent State University
95077832,Quintina,Wildermuth,quintina.wildermuth@gmail.com,Female,Miscellaneous business & medical administration,University of Hartford
97913774,Codie,Berl,codie.berl@gmail.com,Female,Area ethnic and civilization studies,Baylor University
72837438,Oona,Kristi,oona.kristi@gmail.com,Male,Fine arts,University of Wyoming
29320396,Allyce,Baudin,allyce.baudin@gmail.com,Male,Multi-disciplinary or general science,Virginia Tech
3704631,Jaclyn,Skurnik,jaclyn.skurnik@gmail.com,Male,Language and drama education,University of South Dakota
47742886,Petronia,Poppy,petronia.poppy@gmail.com,Female,Miscellaneous agriculture,University of Southern California
7590765,Rebeca,Ricki,rebeca.ricki@gmail.com,Female,Materials engineering and materials science,Saint Louis University
11938863,Alyda,Dearborn,alyda.dearborn@gmail.com,Male,Astronomy and astrophysics,Florida Institute of Technology
83131110,Miquela,Kevon,miquela.kevon@gmail.com,Female,Industrial production technologies,West Virginia University
33609851,Magdalena,Edee,magdalena.edee@gmail.com,Male,Miscellaneous agriculture,Pace University
48767614,Celestyna,Audly,celestyna.audly@gmail.com,Male,Agriculture production and management,"Rutgers University, Newark"
10533729,Alex,Gaynor,alex.gaynor@gmail.com,Male,Library science,University of San Francisco
20600428,Annora,Joli,annora.joli@gmail.com,Male,Community and public health,New School
23646565,Gisela,Cassius,gisela.cassius@gmail.com,Male,Social science or history teacher education,Biola University
70254170,Gwenneth,Agle,gwenneth.agle@gmail.com,Male,Plant science and agronomy,Duquesne University
34288669,Shandie,Rogerio,shandie.rogerio@gmail.com,Female,Studio arts,University of Notre Dame
83543780,Jinny,Dorine,jinny.dorine@gmail.com,Male,Industrial production technologies,University of Utah
629705,Hayley,Sancho,hayley.sancho@gmail.com,Female,Naval architecture and marine engineering,The Catholic University of America
91823808,Alleen,Timon,alleen.timon@gmail.com,Female,Mass media,San Diego State University
87631862,Binny,Schlosser,binny.schlosser@gmail.com,Female,Computer engineering,University of Tulsa
53311674,Fred,Hortensia,fred.hortensia@gmail.com,Female,Health and medical preparatory programs,"University of Maryland, College Park"
75213868,Roberta,Lindemann,roberta.lindemann@gmail.com,Female,Social psychology,Adelphi University
19325666,Susette,Kirstin,susette.kirstin@gmail.com,Female,Hospitality management,"University of California, Davis"
97784071,Joane,Hollingsworth,joane.hollingsworth@gmail.com,Male,Soil science,"Indiana University-Purdue University, Indianapolis"
98520370,Cacilie,Llovera,cacilie.llovera@gmail.com,Female,Miscellaneous agriculture,Clemson University
24769469,Fina,Dudley,fina.dudley@gmail.com,Female,Medical assisting services,"University of Massachusetts, Dartmouth"
67574114,Ruthe,Uund,ruthe.uund@gmail.com,Male,Naval architecture and marine engineering,"University of Massachusetts, Lowell"
54001114,Vevay,Allare,vevay.allare@gmail.com,Female,Physical fitness parks recreation and leisure,"Purdue University, West Lafayette"
92635843,Gilligan,Cloris,gilligan.cloris@gmail.com,Female,Mining and mineral engineering,Clarkson University
99244286,Therine,Melan,therine.melan@gmail.com,Female,Cognitive science and biopsychology,"Rutgers University, New Brunswick"
8311648,Claudina,Thornburg,claudina.thornburg@gmail.com,Male,Commercial art and graphic design,Lesley University
85698870,Gilligan,Rona,gilligan.rona@gmail.com,Male,Elementary education,Clarkson University
27829279,Cyb,Center,cyb.center@gmail.com,Male,General education,Stanford University
6659596,Alleen,Nance,alleen.nance@gmail.com,Female,Agriculture production and management,Washington State University
93579782,Adele,Melony,adele.melony@gmail.com,Female,Health and medical preparatory programs,University of North Dakota
35519167,Tonia,Casimir,tonia.casimir@gmail.com,Female,Plant science and agronomy,"University of Massachusetts, Lowell"
93548885,Elena,Erlandson,elena.erlandson@gmail.com,Male,Social work,University of South Carolina
64560143,Emelina,Colleen,emelina.colleen@gmail.com,Male,Studio arts,Northern Illinois University
27920979,Larine,Leler,larine.leler@gmail.com,Female,Electrical engineering,"Rutgers University, New Brunswick"
37974300,Kaja,Faso,kaja.faso@gmail.com,Male,Oceanography,University of Montana
42484851,Lorne,Tound,lorne.tound@gmail.com,Male,Physics,Massachusetts Institute of Technology
37465108,Blinni,Skurnik,blinni.skurnik@gmail.com,Female,Military technologies,Ball State University
92395330,Damaris,Ade,damaris.ade@gmail.com,Male,Business management and administration,University of Iowa
5600291,Christal,Estella,christal.estella@gmail.com,Female,Miscellaneous engineering technologies,"Texas A&M University, College Station"
84319590,Consuela,Shama,consuela.shama@gmail.com,Female,Architectural engineering,University of the Pacific
91912321,Joceline,Bach,joceline.bach@gmail.com,Female,Liberal arts,Ball State University
21413850,Carlie,Shields,carlie.shields@gmail.com,Male,Naval architecture and marine engineering,Robert Morris University
88259365,Brooks,Riva,brooks.riva@gmail.com,Female,Plant science and agronomy,Lehigh University
23149163,Felice,Schlosser,felice.schlosser@gmail.com,Male,English language and literature,"University of Minnesota, Twin Cities"
13145509,Nanete,Iaverne,nanete.iaverne@gmail.com,Male,Naval architecture and marine engineering,University of Tennessee
3501705,Paulita,Plato,paulita.plato@gmail.com,Female,Business management and administration,Michigan Technological University
91524422,Alexine,Flyn,alexine.flyn@gmail.com,Female,Cosmetology services and culinary arts,University of Virginia
36351032,Leontine,Ellerey,leontine.ellerey@gmail.com,Male,Neuroscience,University of Notre Dame
49304666,Chloris,Tannie,chloris.tannie@gmail.com,Female,Anthropology and archeology,University of Montana
94476664,Marinna,Moina,marinna.moina@gmail.com,Female,Health and medical administrative services,Benedictine University
5839923,Bibby,Tristram,bibby.tristram@gmail.com,Male,Sociology,"University of North Carolina, Chapel Hill"
82736782,Aigneis,Tamar,aigneis.tamar@gmail.com,Female,Molecular biology,"University of Missouri, Kansas City"
8610014,Blake,Delacourt,blake.delacourt@gmail.com,Female,Composition and rhetoric,Biola University
79980165,Dari,Newell,dari.newell@gmail.com,Female,Computer networking and telecommunications,Maryville University of St. Louis
26689813,Brandise,Phi,brandise.phi@gmail.com,Male,General agriculture,Mercer University
24580944,Meg,Chick,meg.chick@gmail.com,Female,Industrial production technologies,University of Southern California
68608476,Marsiella,Allys,marsiella.allys@gmail.com,Male,Metallurgical engineering,"University of North Carolina, Charlotte"
75944765,Kimberley,Means,kimberley.means@gmail.com,Male,Health and medical preparatory programs,"University of Nebraska, Lincoln"
62177921,Mara,Solitta,mara.solitta@gmail.com,Male,Geosciences,George Washington University
36039322,Steffane,Lipson,steffane.lipson@gmail.com,Male,Zoology,"University of California, Los Angeles"
23694887,Brynna,Havens,brynna.havens@gmail.com,Male,Drama and theater arts,Seattle Pacific University
95901943,Candy,Kellby,candy.kellby@gmail.com,Male,Elementary education,University of Connecticut
73181143,Sidoney,Bigner,sidoney.bigner@gmail.com,Male,Electrical engineering technology,University of Miami
15165455,Trudie,Aurelio,trudie.aurelio@gmail.com,Female,International business,Mercer University
70954401,Rori,Dex,rori.dex@gmail.com,Male,Electrical engineering technology,University of Idaho
72190071,Pierette,Ietta,pierette.ietta@gmail.com,Female,Miscellaneous education,"University of California, Los Angeles"
41935119,Ashlee,Maribeth,ashlee.maribeth@gmail.com,Female,Pharmacology,Dallas Baptist University
94512470,Anica,Mozelle,anica.mozelle@gmail.com,Female,Sociology,"University of Colorado, Boulder"
19745244,Larine,Geffner,larine.geffner@gmail.com,Female,Military technologies,Edgewood College
77214196,Darci,Tryck,darci.tryck@gmail.com,Female,Teacher education: multiple levels,"California State University, Fullerton"
11226447,Ekaterina,Hanshaw,ekaterina.hanshaw@gmail.com,Male,Electrical engineering,University of Oregon
22073532,Micheline,Dash,micheline.dash@gmail.com,Female,Food science,"University of California, Irvine"
